conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
Eligibility Type:1527,Prominent signage,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1528,Prominent signs,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1529,"Prominently located in the commercial core of a community or neighborhood, often on a corner",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1530,Properties may be difficult to observe from the public right-of-way due to privacy walls and landscaping,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1531,Properties may occupy one or two lots that were originally laid out for single family residences,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1532,"Property functioned as an important place for the production, display, appreciation of, or education in, the visual arts",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1533,"Property functioned as an important venue for performing arts production in areas including live theater, dance, and music",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1534,Property setting includes produce markets and/or fish processors (within a block),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1535,"Property type encompasses major east/west, north/south boulevards and avenues throughout Los Angeles, some of which cover the entire city",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1536,Property type encompasses major urban commercial areas of Los Angeles,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1537,Property types may be individually significant or contributing features to other property types such as residential suburbs,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1538,Provides lighting for vehicular and pedestrian traffic,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1539,"Provision for automobiles, either in the rear (bungalow court) or possibly integrated into courtyard complex (courtyard apartment)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1540,"Proximity to other produce markets, cold storage warehouses, and rail spurs",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1541,"Public areas such as lobbies, restaurants and retail shops",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1542,Public venues were often used by studios and publicists to promote their stars,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1543,Publicly funded,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1544,Pylons,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1545,"Pylons, poles, stantions, or towers support metal or plastic boxes (in varying dimensions and shapes), cutouts, spheres, statuary, or other three-dimensional forms",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1546,"Pylons, stantions, or towers often outlined in neon or fluorescent",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1547,Pyramids (stepped or smooth-sided),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1548,Queen Anne style buildings that have been stuccoed are excluded from individual listing under C/3/3,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1549,Rafters or brackets exposed in the eaves,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1550,Rare and isolated examples may be individually significant,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1551,Receiving Stations are even numbered,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1552,Recessed entryways,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1553,Recessed porches,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1554,Recording studios may be located in buildings originally constructed for another use,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1555,Rectangular bay windows,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1556,Rectangular brick building,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1557,Rectangular or L-shaped plans,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1558,Rectangular volume,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1559,"Rectangular volume, occupying the entire lot",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1560,Rectangular wood frame building,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1561,"Rectangular, boxy plan",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1562,Rectilinear design,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1563,Rectilinear grid of streets,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1564,Rectilinear plan,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1565,Red clay tile roof,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1566,Reinforced or tilt-up concrete construction,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1567,Relationship between buildings/structures and landscape features should be retained,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1568,Relationship to the sidewalk is preserved,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1569,"Relatively restrained, second-story porches with square or turned posts",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1570,Remains an integral part of the fabric of the building,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1571,Remains in situ,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1572,Removal of exterior light fixtures or original signage acceptable,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1573,Repaving of streets and sidewalks and some loss of street trees acceptable,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1574,Repeating arches or rounded openings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1575,"Replacement electrical bulbs and neon are acceptable if they follow the contours and basic materials of the sign (evident by sockets, wiring, remnants of tubing or gases, or painted images) and remain within the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1576,Replacement of brick cladding with a different materials is not an acceptable alteration,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1577,"Replacement of electrical bulbs and neon are acceptable if they follow the contours and basic materials of the sign (evident by sockets, wiring, remnants of tubing or gases, or painted images) and remain within the period of significance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1578,Replacement of original garage doors,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1579,Replacement of some windows and doors may be acceptable if the openings have not been resized and original fenestration patterns have not been disrupted,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1580,Replacement of some windows may be acceptable if the openings have not been changed or resized,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1581,"Replacement of some windows may be acceptable, if the openings have not been altered and original fenestration patterns have not been disrupted",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1582,"Replacement of transformers, switches, timers or other mechanisms for the control of voltage, dimmers, and flashing mechanisms is acceptable to meet contemporary safety and maintenance standards",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1583,Represents a critical component of Los Angeles' garment industry,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1584,"Represents a key link between the collection of agricultural goods from farms, fisheries, and ranches and their distribution to produce markets and food processors",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1585,Represents a resource dating from the pre-consolidation period of Barnes City,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1586,Represents a resource dating from the pre-consolidation period of Eagle Rock,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1587,Represents a resource dating from the pre-consolidation period of Hollywood,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1588,Represents a resource dating from the pre-consolidation period of Hyde Park,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1589,Represents a resource dating from the pre-consolidation period of San Pedro,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1590,Represents a resource dating from the pre-consolidation period of Sawtelle,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1591,Represents a resource dating from the pre-consolidation period of Tujunga,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1592,Represents a resource dating from the pre-consolidation period of Venice,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1593,Represents a resource dating from the pre-consolidation period of Watts,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1594,Represents a resource dating from the pre-consolidation period of Wilmington,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1595,Represents a resource dating from the Spanish and Mexican Colonial era settlement period of Los Angeles,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1596,Represents a very early period of settlement/residential development in a neighborhood or community,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1597,Represents a very early phase of industrial development in a neighborhood or area,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1598,Represents an early or rare example of the style in the community in which it is located,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1599,"Represents an important aspect of cultural, social or ethnic history related to social clubs",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1600,Represents an important association with an ethnic/cultural group or groups in Los Angeles,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1601,"Represents an important association with public healthcare and/or social medicine in Los Angeles, such as public health clinic",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1602,Represents an important phase in the history of civil defense during World War II and the Cold War,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1603,"Represents an inact grouping of commercial buildings which, as a whole, exemplify the East Asian Eclectic style",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1604,Represents an intact grouping of commercial properties oriented to streetcar or interurban service,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1605,Represents the railroads' significant role in fostering industrial development within Los Angeles,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1606,Represents the work of a master,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1607,Represents the work of a master artist/muralist,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1608,Represents the work of a master artist/sculptor,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1609,Residences designed in modest versions of architectural styles of the period,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1610,Residences that have been stuccoed may be considered contributing as long as it is the only exterior alteration,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1611,Residences with second-story or large one-story additions are non-contributing,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1612,Residential properties may qualify if no industrially-related resources remain,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1613,Resource does not meet Eligibility Standards,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1614,Resource does not retain sufficient CDFs/Associative Features,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1615,Resources associated with a significant person may need to be flagged for further research,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1616,"Restrained classical detailing, including pediments; columns or pilasters; multi-paned double-hung sash windows; and fixed shutters",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1617,Retains a sense of place that evokes an early 20th century suburb,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1618,"Retains a significant number of character-defining features, such that the property’s visual, spatial and contextual relationships may be understood",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1619,"Retains a significant number of character-defining features, such that the visual, spatial, and contextual relationships of the property may be understood",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1620,Retains association with a medical institution,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1621,"Retains association with local, state, or national governmental agency",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1622,Retains branding or signage indicating it is a fish processing plant,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1623,Retains essential character-defining features from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1624,"Retains industrial infrastructure and streetscape including railroad spurs, loading docks, and brick or granite swales",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1625,"Retains industrial infrastructure and streetscape, including railroad spurs, loading docks, drainage ditches, distinctive street layout",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1626,Retains most of the essential character defining features of Folk Art,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1627,Retains most of the essential character defining features of the Tudor style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1628,Retains most of the essential character-defining and physical features of the type and style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1629,Retains most of the essential character-defining features from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1630,Retains most of the essential character-defining features of its type,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1631,Retains most of the essential character-defining features of the type from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1632,Retains most of the essential physical and character-defining features from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1633,Retains most of the essential physical and character-defining features of the type,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1634,Retains most of the essential physical features from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1635,"Retains most of the essential physical features from the period of significance, including the spacial and contextual relationships of multiple resources",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1636,Retains original master plan design,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1637,"Retains original planning features including street patterns, building setbacks, landscape or street features",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1638,"Retains original planning features including street patterns, buildings setbacks, landscape or street features",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1639,Retains sufficient integrity to convey significance of the district as a whole,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1640,Retains the ability to convey historic appearance from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1641,Retains the essential character defining features of Corporate Modernism from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1642,Retains the essential character defining features of Early Modernism from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1643,Retains the essential character defining features of International Style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1644,Retains the essential character defining features of Mid-Century Modernism from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1645,Retains the essential character defining features of New Formalism from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1646,Retains the essential character defining features of the Hollywood Regency style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1647,Retains the essential character defining features of the Late Hollywood Regency style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1648,Retains the essential character defining features of the Late Moderne style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1649,Retains the essential character defining features of the PWA Moderne style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1650,Retains the essential character defining features of the Streamline Moderne style from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1651,Retains the essential character-defining features of the Art Deco style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1652,Retains the essential physical features of the type from the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1653,Retains the original design concept,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1654,Retains the original pole; globe may have been replaced as long as it replicates the original style,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1655,"Retains the relationship between the building and the street, even if surroundings have altered the visibility of the sign",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1656,Rich in political and social content,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1657,Rolled moldings (often decorated with wrapped ribbon lineation),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1658,Roof line alterations are not acceptable,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1659,"Roof tile replacement should duplicate original in materials, color, texture, dimension, and installation pattern",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1660,"Roofs with long pitches, may be steeply pitched, hipped, clipped",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1661,Rope molding and twisted columns,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1662,Round arched window and door openings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1663,Rounded arches and arcades,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1664,"Rounded arches in arcades, loggias, cloisters, windows, and doors",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1665,"Rounded corners and curved surfaces, emulating a “windswept” appearance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1666,Rows of projecting vigas below the top of the parapet,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1667,"Rustic, antique, or ramshackle appearance, often with exaggerated stylistic elements",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1668,Sawtooth or monitor roof,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1669,"Sawtooth, butterfly, Aiken, or monitor rooflines",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1670,Schools from this period generally include buildings constructed after the period of significance and particularly after WWII which may be non-contributing,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1671,Second story used for offices,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1672,"Secondary materials, including wood, wrought iron, polychromatic tile, cast stone",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1673,Security bars may have been added,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1674,Security bars may have been added to doors and windows,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1675,Security bars may have been added to ground level,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1676,Security bars may have been added to lower story,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1677,"Security bars may have been added, but should not obscure significant openings or be visually prominent",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1678,Separate buildings or partitioned space for ovens,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1679,Set to the sidewalk limit,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1680,Setting contains related features such as rail siding,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1681,Setting may have changed,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1682,Setting may have changed (surrounding buildings and land uses),,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1683,Setting may have changed from time of construction,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1684,Shaped Mission roof parapet,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1685,Shaped parapet,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1686,Sheet metal box may be rusted or nicked or porcelain coatings damaged if some elements of original remain,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1687,"Sheet metal box or other cutout or three-dimensional shapes may be rusted, nicked, or repainted, or porcelain coatings damaged if some elements of original remain",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1688,Shingle Style buildings that have been stuccoed are excluded from individual listing under C/3/3,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1689,"Shingled exteriors, occasionally clapboard or stucco",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1690,"Shingles and shake roofs, often designed to appear thatched",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1691,"Shiplap exteriors, sometimes with fish scale shingles below the Mansard roof",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
