conceptid,Value,ValueType,Provider
Eligibility Type:121,1771,eligCtpValue,GCI
Eligibility Type:1294,1771,eligCtpValue,GCI
Eligibility Type:941,1771,eligCtpValue,GCI
Eligibility Type:1544,1771,eligCtpValue,GCI
Eligibility Type:1351,1771,eligCtpValue,GCI
Eligibility Type:1812,1771,eligCtpValue,GCI
Eligibility Type:589,1771,eligCtpValue,GCI
Eligibility Type:431,1771,eligCtpValue,GCI
Eligibility Type:1903,1771,eligCtpValue,GCI
Eligibility Type:1547,1771,eligCtpValue,GCI
Eligibility Type:1614,1771,eligCtpValue,GCI
Eligibility Type:1344,1771,eligCtpValue,GCI
Eligibility Type:1299,1771,eligCtpValue,GCI
Eligibility Type:295,1772,eligCtpValue,GCI
Eligibility Type:1657,1772,eligCtpValue,GCI
Eligibility Type:416,1772,eligCtpValue,GCI
Eligibility Type:201,1772,eligCtpValue,GCI
Eligibility Type:549,1772,eligCtpValue,GCI
Eligibility Type:297,1772,eligCtpValue,GCI
Eligibility Type:121,1772,eligCtpValue,GCI
Eligibility Type:1294,1772,eligCtpValue,GCI
Eligibility Type:941,1772,eligCtpValue,GCI
Eligibility Type:1544,1772,eligCtpValue,GCI
Eligibility Type:1351,1772,eligCtpValue,GCI
Eligibility Type:1812,1772,eligCtpValue,GCI
Eligibility Type:589,1772,eligCtpValue,GCI
Eligibility Type:431,1772,eligCtpValue,GCI
Eligibility Type:1903,1772,eligCtpValue,GCI
Eligibility Type:1547,1772,eligCtpValue,GCI
Eligibility Type:1614,1772,eligCtpValue,GCI
Eligibility Type:1344,1772,eligCtpValue,GCI
Eligibility Type:1299,1772,eligCtpValue,GCI
Eligibility Type:295,1773,eligCtpValue,GCI
Eligibility Type:1657,1773,eligCtpValue,GCI
Eligibility Type:416,1773,eligCtpValue,GCI
Eligibility Type:201,1773,eligCtpValue,GCI
Eligibility Type:549,1773,eligCtpValue,GCI
Eligibility Type:297,1773,eligCtpValue,GCI
Eligibility Type:121,1773,eligCtpValue,GCI
Eligibility Type:1294,1773,eligCtpValue,GCI
Eligibility Type:941,1773,eligCtpValue,GCI
Eligibility Type:1544,1773,eligCtpValue,GCI
Eligibility Type:1351,1773,eligCtpValue,GCI
Eligibility Type:1812,1773,eligCtpValue,GCI
Eligibility Type:589,1773,eligCtpValue,GCI
Eligibility Type:431,1773,eligCtpValue,GCI
Eligibility Type:1903,1773,eligCtpValue,GCI
Eligibility Type:1547,1773,eligCtpValue,GCI
Eligibility Type:1614,1773,eligCtpValue,GCI
Eligibility Type:1344,1773,eligCtpValue,GCI
Eligibility Type:1299,1773,eligCtpValue,GCI
Eligibility Type:1623,1773,eligCtpValue,GCI
Eligibility Type:295,1774,eligCtpValue,GCI
Eligibility Type:1657,1774,eligCtpValue,GCI
Eligibility Type:416,1774,eligCtpValue,GCI
Eligibility Type:201,1774,eligCtpValue,GCI
Eligibility Type:549,1774,eligCtpValue,GCI
Eligibility Type:297,1774,eligCtpValue,GCI
Eligibility Type:121,1774,eligCtpValue,GCI
Eligibility Type:1294,1774,eligCtpValue,GCI
Eligibility Type:941,1774,eligCtpValue,GCI
Eligibility Type:1544,1774,eligCtpValue,GCI
Eligibility Type:1351,1774,eligCtpValue,GCI
Eligibility Type:1812,1774,eligCtpValue,GCI
Eligibility Type:589,1774,eligCtpValue,GCI
Eligibility Type:431,1774,eligCtpValue,GCI
Eligibility Type:1903,1774,eligCtpValue,GCI
Eligibility Type:1547,1774,eligCtpValue,GCI
Eligibility Type:1614,1774,eligCtpValue,GCI
Eligibility Type:1344,1774,eligCtpValue,GCI
Eligibility Type:1299,1774,eligCtpValue,GCI
Eligibility Type:1623,1774,eligCtpValue,GCI
Eligibility Type:295,1775,eligCtpValue,GCI
Eligibility Type:1657,1775,eligCtpValue,GCI
Eligibility Type:416,1775,eligCtpValue,GCI
Eligibility Type:201,1775,eligCtpValue,GCI
Eligibility Type:549,1775,eligCtpValue,GCI
Eligibility Type:297,1775,eligCtpValue,GCI
Eligibility Type:121,1775,eligCtpValue,GCI
Eligibility Type:1294,1775,eligCtpValue,GCI
Eligibility Type:941,1775,eligCtpValue,GCI
Eligibility Type:1544,1775,eligCtpValue,GCI
Eligibility Type:1351,1775,eligCtpValue,GCI
Eligibility Type:1812,1775,eligCtpValue,GCI
Eligibility Type:589,1775,eligCtpValue,GCI
Eligibility Type:431,1775,eligCtpValue,GCI
Eligibility Type:1903,1775,eligCtpValue,GCI
Eligibility Type:1547,1775,eligCtpValue,GCI
Eligibility Type:1614,1775,eligCtpValue,GCI
Eligibility Type:1344,1775,eligCtpValue,GCI
Eligibility Type:1299,1775,eligCtpValue,GCI
Eligibility Type:1623,1775,eligCtpValue,GCI
Eligibility Type:295,1776,eligCtpValue,GCI
Eligibility Type:1657,1776,eligCtpValue,GCI
Eligibility Type:416,1776,eligCtpValue,GCI
Eligibility Type:201,1776,eligCtpValue,GCI
Eligibility Type:549,1776,eligCtpValue,GCI
Eligibility Type:297,1776,eligCtpValue,GCI
Eligibility Type:121,1776,eligCtpValue,GCI
Eligibility Type:1294,1776,eligCtpValue,GCI
Eligibility Type:941,1776,eligCtpValue,GCI
Eligibility Type:1544,1776,eligCtpValue,GCI
Eligibility Type:1351,1776,eligCtpValue,GCI
Eligibility Type:1812,1776,eligCtpValue,GCI
Eligibility Type:589,1776,eligCtpValue,GCI
Eligibility Type:431,1776,eligCtpValue,GCI
Eligibility Type:1903,1776,eligCtpValue,GCI
Eligibility Type:1547,1776,eligCtpValue,GCI
Eligibility Type:1614,1776,eligCtpValue,GCI
Eligibility Type:1344,1776,eligCtpValue,GCI
Eligibility Type:1299,1776,eligCtpValue,GCI
Eligibility Type:1623,1776,eligCtpValue,GCI
Eligibility Type:295,1777,eligCtpValue,GCI
Eligibility Type:1657,1777,eligCtpValue,GCI
Eligibility Type:416,1777,eligCtpValue,GCI
Eligibility Type:201,1777,eligCtpValue,GCI
Eligibility Type:549,1777,eligCtpValue,GCI
Eligibility Type:297,1777,eligCtpValue,GCI
Eligibility Type:121,1777,eligCtpValue,GCI
Eligibility Type:1294,1777,eligCtpValue,GCI
Eligibility Type:941,1777,eligCtpValue,GCI
Eligibility Type:1544,1777,eligCtpValue,GCI
Eligibility Type:1351,1777,eligCtpValue,GCI
Eligibility Type:1812,1777,eligCtpValue,GCI
Eligibility Type:589,1777,eligCtpValue,GCI
Eligibility Type:431,1777,eligCtpValue,GCI
Eligibility Type:1903,1777,eligCtpValue,GCI
Eligibility Type:1547,1777,eligCtpValue,GCI
Eligibility Type:1614,1777,eligCtpValue,GCI
Eligibility Type:1344,1777,eligCtpValue,GCI
Eligibility Type:1299,1777,eligCtpValue,GCI
Eligibility Type:1623,1777,eligCtpValue,GCI
Eligibility Type:295,1778,eligCtpValue,GCI
Eligibility Type:1657,1778,eligCtpValue,GCI
Eligibility Type:416,1778,eligCtpValue,GCI
Eligibility Type:201,1778,eligCtpValue,GCI
Eligibility Type:549,1778,eligCtpValue,GCI
Eligibility Type:297,1778,eligCtpValue,GCI
Eligibility Type:121,1778,eligCtpValue,GCI
Eligibility Type:1294,1778,eligCtpValue,GCI
Eligibility Type:941,1778,eligCtpValue,GCI
Eligibility Type:1544,1778,eligCtpValue,GCI
Eligibility Type:1351,1778,eligCtpValue,GCI
Eligibility Type:1812,1778,eligCtpValue,GCI
Eligibility Type:589,1778,eligCtpValue,GCI
Eligibility Type:431,1778,eligCtpValue,GCI
Eligibility Type:1903,1778,eligCtpValue,GCI
Eligibility Type:1547,1778,eligCtpValue,GCI
Eligibility Type:1614,1778,eligCtpValue,GCI
Eligibility Type:1344,1778,eligCtpValue,GCI
Eligibility Type:1299,1778,eligCtpValue,GCI
Eligibility Type:1623,1778,eligCtpValue,GCI
Eligibility Type:1633,1779,eligCtpValue,GCI
Eligibility Type:1097,1779,eligCtpValue,GCI
Eligibility Type:106,1779,eligCtpValue,GCI
Eligibility Type:1421,1779,eligCtpValue,GCI
Eligibility Type:1614,1779,eligCtpValue,GCI
Eligibility Type:1344,1779,eligCtpValue,GCI
Eligibility Type:1299,1779,eligCtpValue,GCI
Eligibility Type:1633,1780,eligCtpValue,GCI
Eligibility Type:1097,1780,eligCtpValue,GCI
Eligibility Type:106,1780,eligCtpValue,GCI
Eligibility Type:1421,1780,eligCtpValue,GCI
Eligibility Type:1614,1780,eligCtpValue,GCI
Eligibility Type:1344,1780,eligCtpValue,GCI
Eligibility Type:1299,1780,eligCtpValue,GCI
Eligibility Type:1633,1781,eligCtpValue,GCI
Eligibility Type:1097,1781,eligCtpValue,GCI
Eligibility Type:106,1781,eligCtpValue,GCI
Eligibility Type:1421,1781,eligCtpValue,GCI
Eligibility Type:1614,1781,eligCtpValue,GCI
Eligibility Type:1344,1781,eligCtpValue,GCI
Eligibility Type:1299,1781,eligCtpValue,GCI
Eligibility Type:1633,1782,eligCtpValue,GCI
Eligibility Type:1097,1782,eligCtpValue,GCI
Eligibility Type:106,1782,eligCtpValue,GCI
Eligibility Type:1421,1782,eligCtpValue,GCI
Eligibility Type:1614,1782,eligCtpValue,GCI
Eligibility Type:1344,1782,eligCtpValue,GCI
Eligibility Type:1299,1782,eligCtpValue,GCI
Eligibility Type:1633,1783,eligCtpValue,GCI
Eligibility Type:1097,1783,eligCtpValue,GCI
Eligibility Type:106,1783,eligCtpValue,GCI
Eligibility Type:1421,1783,eligCtpValue,GCI
Eligibility Type:1614,1783,eligCtpValue,GCI
Eligibility Type:1344,1783,eligCtpValue,GCI
Eligibility Type:1299,1783,eligCtpValue,GCI
Eligibility Type:1633,1784,eligCtpValue,GCI
Eligibility Type:1097,1784,eligCtpValue,GCI
Eligibility Type:106,1784,eligCtpValue,GCI
Eligibility Type:1421,1784,eligCtpValue,GCI
Eligibility Type:1614,1784,eligCtpValue,GCI
Eligibility Type:1344,1784,eligCtpValue,GCI
Eligibility Type:1299,1784,eligCtpValue,GCI
Eligibility Type:1633,1785,eligCtpValue,GCI
Eligibility Type:1097,1785,eligCtpValue,GCI
Eligibility Type:106,1785,eligCtpValue,GCI
Eligibility Type:1421,1785,eligCtpValue,GCI
Eligibility Type:1614,1785,eligCtpValue,GCI
Eligibility Type:1344,1785,eligCtpValue,GCI
Eligibility Type:1299,1785,eligCtpValue,GCI
Eligibility Type:1633,1786,eligCtpValue,GCI
Eligibility Type:1097,1786,eligCtpValue,GCI
Eligibility Type:106,1786,eligCtpValue,GCI
Eligibility Type:1421,1786,eligCtpValue,GCI
Eligibility Type:1614,1786,eligCtpValue,GCI
Eligibility Type:1344,1786,eligCtpValue,GCI
Eligibility Type:1299,1786,eligCtpValue,GCI
Eligibility Type:1633,1787,eligCtpValue,GCI
Eligibility Type:1097,1787,eligCtpValue,GCI
Eligibility Type:106,1787,eligCtpValue,GCI
Eligibility Type:1421,1787,eligCtpValue,GCI
Eligibility Type:1614,1787,eligCtpValue,GCI
Eligibility Type:1344,1787,eligCtpValue,GCI
Eligibility Type:1299,1787,eligCtpValue,GCI
Eligibility Type:1633,1788,eligCtpValue,GCI
Eligibility Type:1097,1788,eligCtpValue,GCI
Eligibility Type:106,1788,eligCtpValue,GCI
Eligibility Type:1421,1788,eligCtpValue,GCI
Eligibility Type:1614,1788,eligCtpValue,GCI
Eligibility Type:1344,1788,eligCtpValue,GCI
Eligibility Type:1299,1788,eligCtpValue,GCI
Eligibility Type:1633,1789,eligCtpValue,GCI
Eligibility Type:1097,1789,eligCtpValue,GCI
Eligibility Type:106,1789,eligCtpValue,GCI
Eligibility Type:1421,1789,eligCtpValue,GCI
Eligibility Type:1614,1789,eligCtpValue,GCI
Eligibility Type:1344,1789,eligCtpValue,GCI
Eligibility Type:1299,1789,eligCtpValue,GCI
Eligibility Type:1633,1790,eligCtpValue,GCI
Eligibility Type:1097,1790,eligCtpValue,GCI
Eligibility Type:106,1790,eligCtpValue,GCI
Eligibility Type:1421,1790,eligCtpValue,GCI
Eligibility Type:1614,1790,eligCtpValue,GCI
Eligibility Type:1344,1790,eligCtpValue,GCI
Eligibility Type:1299,1790,eligCtpValue,GCI
Eligibility Type:1633,1791,eligCtpValue,GCI
Eligibility Type:1097,1791,eligCtpValue,GCI
Eligibility Type:106,1791,eligCtpValue,GCI
Eligibility Type:1421,1791,eligCtpValue,GCI
Eligibility Type:1614,1791,eligCtpValue,GCI
Eligibility Type:1344,1791,eligCtpValue,GCI
Eligibility Type:1299,1791,eligCtpValue,GCI
Eligibility Type:1633,1792,eligCtpValue,GCI
Eligibility Type:1097,1792,eligCtpValue,GCI
Eligibility Type:106,1792,eligCtpValue,GCI
Eligibility Type:1421,1792,eligCtpValue,GCI
Eligibility Type:1614,1792,eligCtpValue,GCI
Eligibility Type:1344,1792,eligCtpValue,GCI
Eligibility Type:1299,1792,eligCtpValue,GCI
Eligibility Type:1633,1793,eligCtpValue,GCI
Eligibility Type:1097,1793,eligCtpValue,GCI
Eligibility Type:106,1793,eligCtpValue,GCI
Eligibility Type:1421,1793,eligCtpValue,GCI
Eligibility Type:1614,1793,eligCtpValue,GCI
Eligibility Type:1344,1793,eligCtpValue,GCI
Eligibility Type:1299,1793,eligCtpValue,GCI
Eligibility Type:1633,1794,eligCtpValue,GCI
Eligibility Type:1097,1794,eligCtpValue,GCI
Eligibility Type:106,1794,eligCtpValue,GCI
Eligibility Type:1421,1794,eligCtpValue,GCI
Eligibility Type:1614,1794,eligCtpValue,GCI
Eligibility Type:1344,1794,eligCtpValue,GCI
Eligibility Type:1299,1794,eligCtpValue,GCI
Eligibility Type:1633,1795,eligCtpValue,GCI
Eligibility Type:1097,1795,eligCtpValue,GCI
Eligibility Type:106,1795,eligCtpValue,GCI
Eligibility Type:1421,1795,eligCtpValue,GCI
Eligibility Type:1614,1795,eligCtpValue,GCI
Eligibility Type:1344,1795,eligCtpValue,GCI
Eligibility Type:1299,1795,eligCtpValue,GCI
Eligibility Type:1633,1796,eligCtpValue,GCI
Eligibility Type:1097,1796,eligCtpValue,GCI
Eligibility Type:106,1796,eligCtpValue,GCI
Eligibility Type:1421,1796,eligCtpValue,GCI
Eligibility Type:1614,1796,eligCtpValue,GCI
Eligibility Type:1344,1796,eligCtpValue,GCI
Eligibility Type:1299,1796,eligCtpValue,GCI
Eligibility Type:1824,1797,eligCtpValue,GCI
Eligibility Type:1907,1797,eligCtpValue,GCI
Eligibility Type:1553,1797,eligCtpValue,GCI
Eligibility Type:1300,1797,eligCtpValue,GCI
Eligibility Type:1324,1797,eligCtpValue,GCI
Eligibility Type:2124,1797,eligCtpValue,GCI
Eligibility Type:69,1797,eligCtpValue,GCI
Eligibility Type:2031,1797,eligCtpValue,GCI
Eligibility Type:1286,1797,eligCtpValue,GCI
Eligibility Type:297,1797,eligCtpValue,GCI
Eligibility Type:1614,1797,eligCtpValue,GCI
Eligibility Type:1344,1797,eligCtpValue,GCI
Eligibility Type:1299,1797,eligCtpValue,GCI
Eligibility Type:388,1797,eligCtpValue,GCI
Eligibility Type:1843,1797,eligCtpValue,GCI
Eligibility Type:1629,1797,eligCtpValue,GCI
Eligibility Type:1824,1798,eligCtpValue,GCI
Eligibility Type:1907,1798,eligCtpValue,GCI
Eligibility Type:1553,1798,eligCtpValue,GCI
Eligibility Type:1300,1798,eligCtpValue,GCI
Eligibility Type:1324,1798,eligCtpValue,GCI
Eligibility Type:2124,1798,eligCtpValue,GCI
Eligibility Type:69,1798,eligCtpValue,GCI
Eligibility Type:2031,1798,eligCtpValue,GCI
Eligibility Type:1286,1798,eligCtpValue,GCI
Eligibility Type:297,1798,eligCtpValue,GCI
Eligibility Type:1614,1798,eligCtpValue,GCI
Eligibility Type:1344,1798,eligCtpValue,GCI
Eligibility Type:1299,1798,eligCtpValue,GCI
Eligibility Type:388,1798,eligCtpValue,GCI
Eligibility Type:1843,1798,eligCtpValue,GCI
Eligibility Type:1629,1798,eligCtpValue,GCI
Eligibility Type:1824,1799,eligCtpValue,GCI
Eligibility Type:1907,1799,eligCtpValue,GCI
Eligibility Type:1553,1799,eligCtpValue,GCI
Eligibility Type:1300,1799,eligCtpValue,GCI
Eligibility Type:1324,1799,eligCtpValue,GCI
Eligibility Type:2124,1799,eligCtpValue,GCI
Eligibility Type:69,1799,eligCtpValue,GCI
Eligibility Type:2031,1799,eligCtpValue,GCI
Eligibility Type:1286,1799,eligCtpValue,GCI
Eligibility Type:297,1799,eligCtpValue,GCI
Eligibility Type:1614,1799,eligCtpValue,GCI
Eligibility Type:1344,1799,eligCtpValue,GCI
Eligibility Type:1299,1799,eligCtpValue,GCI
Eligibility Type:388,1799,eligCtpValue,GCI
Eligibility Type:1843,1799,eligCtpValue,GCI
Eligibility Type:1629,1799,eligCtpValue,GCI
Eligibility Type:1824,1800,eligCtpValue,GCI
Eligibility Type:1907,1800,eligCtpValue,GCI
Eligibility Type:1553,1800,eligCtpValue,GCI
Eligibility Type:1300,1800,eligCtpValue,GCI
Eligibility Type:1324,1800,eligCtpValue,GCI
Eligibility Type:2124,1800,eligCtpValue,GCI
Eligibility Type:69,1800,eligCtpValue,GCI
Eligibility Type:2031,1800,eligCtpValue,GCI
Eligibility Type:1286,1800,eligCtpValue,GCI
Eligibility Type:297,1800,eligCtpValue,GCI
Eligibility Type:1614,1800,eligCtpValue,GCI
Eligibility Type:1344,1800,eligCtpValue,GCI
Eligibility Type:1299,1800,eligCtpValue,GCI
Eligibility Type:388,1800,eligCtpValue,GCI
Eligibility Type:1843,1800,eligCtpValue,GCI
Eligibility Type:1629,1800,eligCtpValue,GCI
Eligibility Type:1824,1801,eligCtpValue,GCI
Eligibility Type:1907,1801,eligCtpValue,GCI
Eligibility Type:1553,1801,eligCtpValue,GCI
Eligibility Type:1300,1801,eligCtpValue,GCI
Eligibility Type:1324,1801,eligCtpValue,GCI
Eligibility Type:2124,1801,eligCtpValue,GCI
Eligibility Type:69,1801,eligCtpValue,GCI
Eligibility Type:2031,1801,eligCtpValue,GCI
Eligibility Type:1286,1801,eligCtpValue,GCI
Eligibility Type:297,1801,eligCtpValue,GCI
Eligibility Type:1614,1801,eligCtpValue,GCI
Eligibility Type:1344,1801,eligCtpValue,GCI
Eligibility Type:1299,1801,eligCtpValue,GCI
Eligibility Type:388,1801,eligCtpValue,GCI
Eligibility Type:1843,1801,eligCtpValue,GCI
Eligibility Type:1629,1801,eligCtpValue,GCI
Eligibility Type:1824,1802,eligCtpValue,GCI
Eligibility Type:1907,1802,eligCtpValue,GCI
Eligibility Type:1553,1802,eligCtpValue,GCI
Eligibility Type:1300,1802,eligCtpValue,GCI
Eligibility Type:1324,1802,eligCtpValue,GCI
Eligibility Type:2124,1802,eligCtpValue,GCI
Eligibility Type:69,1802,eligCtpValue,GCI
Eligibility Type:2031,1802,eligCtpValue,GCI
Eligibility Type:1286,1802,eligCtpValue,GCI
Eligibility Type:297,1802,eligCtpValue,GCI
Eligibility Type:1614,1802,eligCtpValue,GCI
Eligibility Type:1344,1802,eligCtpValue,GCI
Eligibility Type:1299,1802,eligCtpValue,GCI
Eligibility Type:388,1802,eligCtpValue,GCI
Eligibility Type:1843,1802,eligCtpValue,GCI
Eligibility Type:1629,1802,eligCtpValue,GCI
Eligibility Type:1824,1803,eligCtpValue,GCI
Eligibility Type:1907,1803,eligCtpValue,GCI
Eligibility Type:1553,1803,eligCtpValue,GCI
Eligibility Type:1300,1803,eligCtpValue,GCI
Eligibility Type:1324,1803,eligCtpValue,GCI
Eligibility Type:2124,1803,eligCtpValue,GCI
Eligibility Type:69,1803,eligCtpValue,GCI
Eligibility Type:2031,1803,eligCtpValue,GCI
Eligibility Type:1286,1803,eligCtpValue,GCI
Eligibility Type:297,1803,eligCtpValue,GCI
Eligibility Type:1614,1803,eligCtpValue,GCI
Eligibility Type:1344,1803,eligCtpValue,GCI
Eligibility Type:1299,1803,eligCtpValue,GCI
Eligibility Type:388,1803,eligCtpValue,GCI
Eligibility Type:1843,1803,eligCtpValue,GCI
Eligibility Type:1629,1803,eligCtpValue,GCI
Eligibility Type:1824,1804,eligCtpValue,GCI
Eligibility Type:1907,1804,eligCtpValue,GCI
Eligibility Type:1553,1804,eligCtpValue,GCI
Eligibility Type:1300,1804,eligCtpValue,GCI
Eligibility Type:1324,1804,eligCtpValue,GCI
Eligibility Type:2124,1804,eligCtpValue,GCI
Eligibility Type:69,1804,eligCtpValue,GCI
Eligibility Type:2031,1804,eligCtpValue,GCI
Eligibility Type:1286,1804,eligCtpValue,GCI
Eligibility Type:297,1804,eligCtpValue,GCI
Eligibility Type:1614,1804,eligCtpValue,GCI
Eligibility Type:1344,1804,eligCtpValue,GCI
Eligibility Type:1299,1804,eligCtpValue,GCI
Eligibility Type:388,1804,eligCtpValue,GCI
Eligibility Type:1843,1804,eligCtpValue,GCI
Eligibility Type:1629,1804,eligCtpValue,GCI
Eligibility Type:556,1805,eligCtpValue,GCI
Eligibility Type:555,1805,eligCtpValue,GCI
Eligibility Type:573,1805,eligCtpValue,GCI
Eligibility Type:570,1805,eligCtpValue,GCI
Eligibility Type:635,1805,eligCtpValue,GCI
Eligibility Type:1552,1805,eligCtpValue,GCI
Eligibility Type:317,1805,eligCtpValue,GCI
Eligibility Type:420,1805,eligCtpValue,GCI
Eligibility Type:154,1805,eligCtpValue,GCI
Eligibility Type:1465,1805,eligCtpValue,GCI
Eligibility Type:542,1805,eligCtpValue,GCI
Eligibility Type:194,1805,eligCtpValue,GCI
Eligibility Type:1859,1805,eligCtpValue,GCI
Eligibility Type:1614,1805,eligCtpValue,GCI
Eligibility Type:1344,1805,eligCtpValue,GCI
Eligibility Type:1299,1805,eligCtpValue,GCI
Eligibility Type:577,1805,eligCtpValue,GCI
Eligibility Type:556,1806,eligCtpValue,GCI
Eligibility Type:555,1806,eligCtpValue,GCI
Eligibility Type:573,1806,eligCtpValue,GCI
Eligibility Type:570,1806,eligCtpValue,GCI
Eligibility Type:635,1806,eligCtpValue,GCI
Eligibility Type:1552,1806,eligCtpValue,GCI
Eligibility Type:317,1806,eligCtpValue,GCI
Eligibility Type:420,1806,eligCtpValue,GCI
Eligibility Type:154,1806,eligCtpValue,GCI
Eligibility Type:1465,1806,eligCtpValue,GCI
Eligibility Type:542,1806,eligCtpValue,GCI
Eligibility Type:194,1806,eligCtpValue,GCI
Eligibility Type:1859,1806,eligCtpValue,GCI
Eligibility Type:1614,1806,eligCtpValue,GCI
Eligibility Type:1344,1806,eligCtpValue,GCI
Eligibility Type:1299,1806,eligCtpValue,GCI
Eligibility Type:577,1806,eligCtpValue,GCI
Eligibility Type:556,1811,eligCtpValue,GCI
Eligibility Type:555,1811,eligCtpValue,GCI
Eligibility Type:573,1811,eligCtpValue,GCI
Eligibility Type:570,1811,eligCtpValue,GCI
Eligibility Type:635,1811,eligCtpValue,GCI
Eligibility Type:1552,1811,eligCtpValue,GCI
Eligibility Type:317,1811,eligCtpValue,GCI
Eligibility Type:420,1811,eligCtpValue,GCI
Eligibility Type:154,1811,eligCtpValue,GCI
Eligibility Type:1465,1811,eligCtpValue,GCI
Eligibility Type:542,1811,eligCtpValue,GCI
Eligibility Type:194,1811,eligCtpValue,GCI
Eligibility Type:1859,1811,eligCtpValue,GCI
Eligibility Type:1614,1811,eligCtpValue,GCI
Eligibility Type:1344,1811,eligCtpValue,GCI
Eligibility Type:1299,1811,eligCtpValue,GCI
Eligibility Type:577,1811,eligCtpValue,GCI
Eligibility Type:556,1814,eligCtpValue,GCI
Eligibility Type:555,1814,eligCtpValue,GCI
Eligibility Type:573,1814,eligCtpValue,GCI
Eligibility Type:570,1814,eligCtpValue,GCI
Eligibility Type:635,1814,eligCtpValue,GCI
Eligibility Type:1552,1814,eligCtpValue,GCI
Eligibility Type:317,1814,eligCtpValue,GCI
Eligibility Type:420,1814,eligCtpValue,GCI
Eligibility Type:154,1814,eligCtpValue,GCI
Eligibility Type:1465,1814,eligCtpValue,GCI
Eligibility Type:542,1814,eligCtpValue,GCI
Eligibility Type:194,1814,eligCtpValue,GCI
Eligibility Type:1859,1814,eligCtpValue,GCI
Eligibility Type:1614,1814,eligCtpValue,GCI
Eligibility Type:1344,1814,eligCtpValue,GCI
Eligibility Type:1299,1814,eligCtpValue,GCI
Eligibility Type:577,1814,eligCtpValue,GCI
Eligibility Type:556,1815,eligCtpValue,GCI
Eligibility Type:555,1815,eligCtpValue,GCI
Eligibility Type:573,1815,eligCtpValue,GCI
Eligibility Type:570,1815,eligCtpValue,GCI
Eligibility Type:635,1815,eligCtpValue,GCI
Eligibility Type:1552,1815,eligCtpValue,GCI
Eligibility Type:317,1815,eligCtpValue,GCI
Eligibility Type:420,1815,eligCtpValue,GCI
Eligibility Type:154,1815,eligCtpValue,GCI
Eligibility Type:1465,1815,eligCtpValue,GCI
Eligibility Type:542,1815,eligCtpValue,GCI
Eligibility Type:194,1815,eligCtpValue,GCI
Eligibility Type:1859,1815,eligCtpValue,GCI
Eligibility Type:1614,1815,eligCtpValue,GCI
Eligibility Type:1344,1815,eligCtpValue,GCI
Eligibility Type:1299,1815,eligCtpValue,GCI
Eligibility Type:577,1815,eligCtpValue,GCI
Eligibility Type:556,1816,eligCtpValue,GCI
Eligibility Type:555,1816,eligCtpValue,GCI
Eligibility Type:573,1816,eligCtpValue,GCI
Eligibility Type:570,1816,eligCtpValue,GCI
Eligibility Type:635,1816,eligCtpValue,GCI
Eligibility Type:1552,1816,eligCtpValue,GCI
Eligibility Type:317,1816,eligCtpValue,GCI
Eligibility Type:420,1816,eligCtpValue,GCI
Eligibility Type:154,1816,eligCtpValue,GCI
Eligibility Type:1465,1816,eligCtpValue,GCI
Eligibility Type:542,1816,eligCtpValue,GCI
Eligibility Type:194,1816,eligCtpValue,GCI
Eligibility Type:1859,1816,eligCtpValue,GCI
Eligibility Type:1614,1816,eligCtpValue,GCI
Eligibility Type:1344,1816,eligCtpValue,GCI
Eligibility Type:1299,1816,eligCtpValue,GCI
Eligibility Type:577,1816,eligCtpValue,GCI
Eligibility Type:556,1817,eligCtpValue,GCI
Eligibility Type:555,1817,eligCtpValue,GCI
Eligibility Type:573,1817,eligCtpValue,GCI
Eligibility Type:570,1817,eligCtpValue,GCI
Eligibility Type:635,1817,eligCtpValue,GCI
Eligibility Type:1552,1817,eligCtpValue,GCI
Eligibility Type:317,1817,eligCtpValue,GCI
Eligibility Type:420,1817,eligCtpValue,GCI
Eligibility Type:154,1817,eligCtpValue,GCI
Eligibility Type:1465,1817,eligCtpValue,GCI
Eligibility Type:542,1817,eligCtpValue,GCI
Eligibility Type:194,1817,eligCtpValue,GCI
Eligibility Type:1859,1817,eligCtpValue,GCI
Eligibility Type:1614,1817,eligCtpValue,GCI
Eligibility Type:1344,1817,eligCtpValue,GCI
Eligibility Type:1299,1817,eligCtpValue,GCI
Eligibility Type:577,1817,eligCtpValue,GCI
Eligibility Type:556,1818,eligCtpValue,GCI
Eligibility Type:555,1818,eligCtpValue,GCI
Eligibility Type:573,1818,eligCtpValue,GCI
Eligibility Type:570,1818,eligCtpValue,GCI
Eligibility Type:635,1818,eligCtpValue,GCI
Eligibility Type:1552,1818,eligCtpValue,GCI
Eligibility Type:317,1818,eligCtpValue,GCI
Eligibility Type:420,1818,eligCtpValue,GCI
Eligibility Type:154,1818,eligCtpValue,GCI
Eligibility Type:1465,1818,eligCtpValue,GCI
Eligibility Type:542,1818,eligCtpValue,GCI
Eligibility Type:194,1818,eligCtpValue,GCI
Eligibility Type:1859,1818,eligCtpValue,GCI
Eligibility Type:1614,1818,eligCtpValue,GCI
Eligibility Type:1344,1818,eligCtpValue,GCI
Eligibility Type:1299,1818,eligCtpValue,GCI
Eligibility Type:577,1818,eligCtpValue,GCI
Eligibility Type:556,1819,eligCtpValue,GCI
Eligibility Type:555,1819,eligCtpValue,GCI
Eligibility Type:573,1819,eligCtpValue,GCI
