conceptid,Value,ValueType,Provider
CTP:178,"1938",PeriodOfSignificanceBegin,GCI
CTP:176,"1938",PeriodOfSignificanceBegin,GCI
CTP:170,"1938",PeriodOfSignificanceBegin,GCI
CTP:171,"1938",PeriodOfSignificanceBegin,GCI
CTP:173,"1938",PeriodOfSignificanceBegin,GCI
CTP:174,"1938",PeriodOfSignificanceBegin,GCI
CTP:193,"1938",PeriodOfSignificanceBegin,GCI
CTP:195,"1938",PeriodOfSignificanceBegin,GCI
CTP:194,"1938",PeriodOfSignificanceBegin,GCI
CTP:197,"1938",PeriodOfSignificanceBegin,GCI
CTP:199,"1938",PeriodOfSignificanceBegin,GCI
CTP:198,"1938",PeriodOfSignificanceBegin,GCI
CTP:200,"1938",PeriodOfSignificanceBegin,GCI
CTP:190,"1938",PeriodOfSignificanceBegin,GCI
CTP:1394,"1908",PeriodOfSignificanceBegin,GCI
CTP:1457,"1888",PeriodOfSignificanceBegin,GCI
CTP:1129,"1969",PeriodOfSignificanceBegin,GCI
CTP:1437,"1938",PeriodOfSignificanceBegin,GCI
CTP:1434,"1938",PeriodOfSignificanceBegin,GCI
CTP:1435,"1938",PeriodOfSignificanceBegin,GCI
CTP:1441,"1938",PeriodOfSignificanceBegin,GCI
CTP:1442,"1938",PeriodOfSignificanceBegin,GCI
CTP:1443,"1938",PeriodOfSignificanceBegin,GCI
CTP:1436,"1938",PeriodOfSignificanceBegin,GCI
CTP:1440,"1938",PeriodOfSignificanceBegin,GCI
CTP:1438,"1938",PeriodOfSignificanceBegin,GCI
CTP:1439,"1938",PeriodOfSignificanceBegin,GCI
CTP:1133,"1900",PeriodOfSignificanceBegin,GCI
CTP:1131,"1920",PeriodOfSignificanceBegin,GCI
CTP:186,"1938",PeriodOfSignificanceBegin,GCI
CTP:184,"1938",PeriodOfSignificanceBegin,GCI
CTP:185,"1938",PeriodOfSignificanceBegin,GCI
CTP:187,"1938",PeriodOfSignificanceBegin,GCI
CTP:204,"1938",PeriodOfSignificanceBegin,GCI
CTP:203,"1938",PeriodOfSignificanceBegin,GCI
CTP:226,"1912",PeriodOfSignificanceBegin,GCI
CTP:799,"1870",PeriodOfSignificanceBegin,GCI
CTP:800,"1894",PeriodOfSignificanceBegin,GCI
CTP:825,"1923",PeriodOfSignificanceBegin,GCI
CTP:796,"1870",PeriodOfSignificanceBegin,GCI
CTP:794,"1870",PeriodOfSignificanceBegin,GCI
CTP:795,"1894",PeriodOfSignificanceBegin,GCI
CTP:819,"1850",PeriodOfSignificanceBegin,GCI
CTP:818,"1850",PeriodOfSignificanceBegin,GCI
CTP:820,"1850",PeriodOfSignificanceBegin,GCI
CTP:834,"1935",PeriodOfSignificanceBegin,GCI
CTP:837,"1945",PeriodOfSignificanceBegin,GCI
CTP:838,"1941",PeriodOfSignificanceBegin,GCI
CTP:814,"1850",PeriodOfSignificanceBegin,GCI
CTP:815,"1850",PeriodOfSignificanceBegin,GCI
CTP:813,"1890",PeriodOfSignificanceBegin,GCI
CTP:774,"1887",PeriodOfSignificanceBegin,GCI
CTP:775,"1887",PeriodOfSignificanceBegin,GCI
CTP:779,"1887",PeriodOfSignificanceBegin,GCI
CTP:782,"1887",PeriodOfSignificanceBegin,GCI
CTP:785,"1887",PeriodOfSignificanceBegin,GCI
CTP:827,"1900",PeriodOfSignificanceBegin,GCI
CTP:849,"1892",PeriodOfSignificanceBegin,GCI
CTP:851,"1892",PeriodOfSignificanceBegin,GCI
CTP:848,"1892",PeriodOfSignificanceBegin,GCI
CTP:850,"1892",PeriodOfSignificanceBegin,GCI
CTP:846,"1892",PeriodOfSignificanceBegin,GCI
CTP:788,"1896",PeriodOfSignificanceBegin,GCI
CTP:790,"1910",PeriodOfSignificanceBegin,GCI
CTP:789,"1896",PeriodOfSignificanceBegin,GCI
CTP:760,"1920",PeriodOfSignificanceBegin,GCI
CTP:763,"1920",PeriodOfSignificanceBegin,GCI
CTP:804,"1900",PeriodOfSignificanceBegin,GCI
CTP:803,"1909",PeriodOfSignificanceBegin,GCI
CTP:806,"1900",PeriodOfSignificanceBegin,GCI
CTP:807,"1906",PeriodOfSignificanceBegin,GCI
CTP:1400,"1908",PeriodOfSignificanceBegin,GCI
CTP:1444,"1938",PeriodOfSignificanceBegin,GCI
CTP:1463,"1888",PeriodOfSignificanceBegin,GCI
CTP:381,"1910",PeriodOfSignificanceBegin,GCI
CTP:382,"1910",PeriodOfSignificanceBegin,GCI
CTP:383,"1910",PeriodOfSignificanceBegin,GCI
CTP:798,"1870",PeriodOfSignificanceBegin,GCI
CTP:841,"1870",PeriodOfSignificanceBegin,GCI
CTP:840,"1870",PeriodOfSignificanceBegin,GCI
CTP:842,"1870",PeriodOfSignificanceBegin,GCI
CTP:767,"1946",PeriodOfSignificanceBegin,GCI
CTP:770,"1919",PeriodOfSignificanceBegin,GCI
CTP:809,"1900",PeriodOfSignificanceBegin,GCI
CTP:843,"1870",PeriodOfSignificanceBegin,GCI
CTP:831,"1876",PeriodOfSignificanceBegin,GCI
CTP:771,"1919",PeriodOfSignificanceBegin,GCI
CTP:812,"1850",PeriodOfSignificanceBegin,GCI
CTP:8,"1920",PeriodOfSignificanceBegin,GCI
CTP:7,"1920",PeriodOfSignificanceBegin,GCI
CTP:1153,"1876",PeriodOfSignificanceBegin,GCI
CTP:1154,"1876",PeriodOfSignificanceBegin,GCI
CTP:1155,"1876",PeriodOfSignificanceBegin,GCI
CTP:1152,"1876",PeriodOfSignificanceBegin,GCI
CTP:628,"1940",PeriodOfSignificanceBegin,GCI
CTP:538,"1920",PeriodOfSignificanceBegin,GCI
CTP:539,"1920",PeriodOfSignificanceBegin,GCI
CTP:536,"1920",PeriodOfSignificanceBegin,GCI
CTP:537,"1920",PeriodOfSignificanceBegin,GCI
CTP:533,"1920",PeriodOfSignificanceBegin,GCI
CTP:534,"1920",PeriodOfSignificanceBegin,GCI
CTP:535,"1920",PeriodOfSignificanceBegin,GCI
CTP:540,"1920",PeriodOfSignificanceBegin,GCI
CTP:1423,"1880",PeriodOfSignificanceBegin,GCI
CTP:1402,"1910",PeriodOfSignificanceBegin,GCI
CTP:1114,"1870",PeriodOfSignificanceBegin,GCI
CTP:1120,"1870",PeriodOfSignificanceBegin,GCI
CTP:1143,"1888",PeriodOfSignificanceBegin,GCI
CTP:553,"1850",PeriodOfSignificanceBegin,GCI
CTP:168,"1938",PeriodOfSignificanceBegin,GCI
CTP:1280,"1918",PeriodOfSignificanceBegin,GCI
CTP:585,"1920",PeriodOfSignificanceBegin,GCI
CTP:739,"1931",PeriodOfSignificanceBegin,GCI
CTP:43,"1955",PeriodOfSignificanceBegin,GCI
CTP:1334,"1850",PeriodOfSignificanceBegin,GCI
CTP:1330,"1850",PeriodOfSignificanceBegin,GCI
CTP:1269,"1916",PeriodOfSignificanceBegin,GCI
CTP:1271,"1916",PeriodOfSignificanceBegin,GCI
CTP:1267,"1916",PeriodOfSignificanceBegin,GCI
CTP:1268,"1916",PeriodOfSignificanceBegin,GCI
CTP:6,"1920",PeriodOfSignificanceBegin,GCI
CTP:500,"1930",PeriodOfSignificanceBegin,GCI
CTP:499,"1930",PeriodOfSignificanceBegin,GCI
CTP:496,"1930",PeriodOfSignificanceBegin,GCI
CTP:489,"1930",PeriodOfSignificanceBegin,GCI
CTP:488,"1930",PeriodOfSignificanceBegin,GCI
CTP:497,"1930",PeriodOfSignificanceBegin,GCI
CTP:147,"1895",PeriodOfSignificanceBegin,GCI
CTP:149,"1895",PeriodOfSignificanceBegin,GCI
CTP:192,"1938",PeriodOfSignificanceBegin,GCI
CTP:511,"1930",PeriodOfSignificanceBegin,GCI
CTP:515,"1930",PeriodOfSignificanceBegin,GCI
CTP:1338,"1850",PeriodOfSignificanceBegin,GCI
CTP:636,"1873",PeriodOfSignificanceBegin,GCI
CTP:228,"1912",PeriodOfSignificanceBegin,GCI
CTP:234,"1912",PeriodOfSignificanceBegin,GCI
CTP:235,"1912",PeriodOfSignificanceBegin,GCI
CTP:62,"1935",PeriodOfSignificanceBegin,GCI
CTP:64,"1935",PeriodOfSignificanceBegin,GCI
CTP:63,"1935",PeriodOfSignificanceBegin,GCI
CTP:613,"1940",PeriodOfSignificanceBegin,GCI
CTP:614,"1940",PeriodOfSignificanceBegin,GCI
CTP:616,"1940",PeriodOfSignificanceBegin,GCI
CTP:615,"1940",PeriodOfSignificanceBegin,GCI
CTP:714,"1908",PeriodOfSignificanceBegin,GCI
CTP:829,"1880",PeriodOfSignificanceBegin,GCI
CTP:18,"1966",PeriodOfSignificanceBegin,GCI
CTP:19,"1966",PeriodOfSignificanceBegin,GCI
CTP:20,"1966",PeriodOfSignificanceBegin,GCI
CTP:1173,"1900",PeriodOfSignificanceBegin,GCI
CTP:736,"1908",PeriodOfSignificanceBegin,GCI
CTP:735,"1908",PeriodOfSignificanceBegin,GCI
CTP:27,"1950",PeriodOfSignificanceBegin,GCI
CTP:713,"1908",PeriodOfSignificanceBegin,GCI
CTP:922,"1923",PeriodOfSignificanceEnd,GCI
CTP:918,"1923",PeriodOfSignificanceEnd,GCI
CTP:920,"1923",PeriodOfSignificanceEnd,GCI
CTP:919,"1923",PeriodOfSignificanceEnd,GCI
CTP:928,"1923",PeriodOfSignificanceEnd,GCI
CTP:924,"1923",PeriodOfSignificanceEnd,GCI
CTP:926,"1923",PeriodOfSignificanceEnd,GCI
CTP:925,"1923",PeriodOfSignificanceEnd,GCI
CTP:29,"1976",PeriodOfSignificanceEnd,GCI
CTP:31,"1976",PeriodOfSignificanceEnd,GCI
CTP:30,"1976",PeriodOfSignificanceEnd,GCI
CTP:39,"1970",PeriodOfSignificanceEnd,GCI
CTP:35,"1970",PeriodOfSignificanceEnd,GCI
CTP:38,"1970",PeriodOfSignificanceEnd,GCI
CTP:37,"1970",PeriodOfSignificanceEnd,GCI
CTP:36,"1970",PeriodOfSignificanceEnd,GCI
CTP:41,"1976",PeriodOfSignificanceEnd,GCI
CTP:44,"1976",PeriodOfSignificanceEnd,GCI
CTP:42,"1976",PeriodOfSignificanceEnd,GCI
CTP:1470,"1849",PeriodOfSignificanceEnd,GCI
CTP:1466,"1849",PeriodOfSignificanceEnd,GCI
CTP:1468,"1849",PeriodOfSignificanceEnd,GCI
CTP:1467,"1849",PeriodOfSignificanceEnd,GCI
CTP:1476,"1849",PeriodOfSignificanceEnd,GCI
CTP:1472,"1849",PeriodOfSignificanceEnd,GCI
CTP:1474,"1849",PeriodOfSignificanceEnd,GCI
CTP:1473,"1849",PeriodOfSignificanceEnd,GCI
CTP:882,"1980",PeriodOfSignificanceEnd,GCI
CTP:881,"1980",PeriodOfSignificanceEnd,GCI
CTP:871,"1980",PeriodOfSignificanceEnd,GCI
CTP:877,"1980",PeriodOfSignificanceEnd,GCI
CTP:874,"1980",PeriodOfSignificanceEnd,GCI
CTP:901,"1980",PeriodOfSignificanceEnd,GCI
CTP:900,"1980",PeriodOfSignificanceEnd,GCI
CTP:890,"1980",PeriodOfSignificanceEnd,GCI
CTP:896,"1980",PeriodOfSignificanceEnd,GCI
CTP:893,"1980",PeriodOfSignificanceEnd,GCI
CTP:867,"1980",PeriodOfSignificanceEnd,GCI
CTP:866,"1980",PeriodOfSignificanceEnd,GCI
CTP:856,"1980",PeriodOfSignificanceEnd,GCI
CTP:862,"1980",PeriodOfSignificanceEnd,GCI
CTP:859,"1980",PeriodOfSignificanceEnd,GCI
CTP:885,"1980",PeriodOfSignificanceEnd,GCI
CTP:886,"1980",PeriodOfSignificanceEnd,GCI
CTP:47,"1945",PeriodOfSignificanceEnd,GCI
CTP:54,"1960",PeriodOfSignificanceEnd,GCI
CTP:52,"1960",PeriodOfSignificanceEnd,GCI
CTP:53,"1960",PeriodOfSignificanceEnd,GCI
CTP:909,"1927",PeriodOfSignificanceEnd,GCI
CTP:905,"1927",PeriodOfSignificanceEnd,GCI
CTP:907,"1927",PeriodOfSignificanceEnd,GCI
CTP:906,"1927",PeriodOfSignificanceEnd,GCI
CTP:915,"1927",PeriodOfSignificanceEnd,GCI
CTP:911,"1927",PeriodOfSignificanceEnd,GCI
CTP:913,"1927",PeriodOfSignificanceEnd,GCI
CTP:912,"1927",PeriodOfSignificanceEnd,GCI
CTP:60,"1939",PeriodOfSignificanceEnd,GCI
CTP:57,"1939",PeriodOfSignificanceEnd,GCI
CTP:59,"1939",PeriodOfSignificanceEnd,GCI
CTP:58,"1939",PeriodOfSignificanceEnd,GCI
CTP:65,"1955",PeriodOfSignificanceEnd,GCI
CTP:68,"1970",PeriodOfSignificanceEnd,GCI
CTP:67,"1970",PeriodOfSignificanceEnd,GCI
CTP:74,"1945",PeriodOfSignificanceEnd,GCI
CTP:75,"1945",PeriodOfSignificanceEnd,GCI
CTP:80,"1945",PeriodOfSignificanceEnd,GCI
CTP:77,"1945",PeriodOfSignificanceEnd,GCI
CTP:79,"1945",PeriodOfSignificanceEnd,GCI
CTP:78,"1945",PeriodOfSignificanceEnd,GCI
CTP:70,"1960",PeriodOfSignificanceEnd,GCI
CTP:72,"1960",PeriodOfSignificanceEnd,GCI
CTP:71,"1960",PeriodOfSignificanceEnd,GCI
CTP:935,"1910",PeriodOfSignificanceEnd,GCI
CTP:931,"1910",PeriodOfSignificanceEnd,GCI
CTP:933,"1910",PeriodOfSignificanceEnd,GCI
CTP:932,"1910",PeriodOfSignificanceEnd,GCI
CTP:941,"1910",PeriodOfSignificanceEnd,GCI
CTP:937,"1910",PeriodOfSignificanceEnd,GCI
CTP:939,"1910",PeriodOfSignificanceEnd,GCI
CTP:938,"1910",PeriodOfSignificanceEnd,GCI
CTP:948,"1923",PeriodOfSignificanceEnd,GCI
CTP:944,"1923",PeriodOfSignificanceEnd,GCI
CTP:946,"1923",PeriodOfSignificanceEnd,GCI
CTP:945,"1923",PeriodOfSignificanceEnd,GCI
CTP:954,"1923",PeriodOfSignificanceEnd,GCI
CTP:950,"1923",PeriodOfSignificanceEnd,GCI
CTP:952,"1923",PeriodOfSignificanceEnd,GCI
CTP:951,"1923",PeriodOfSignificanceEnd,GCI
CTP:961,"1909",PeriodOfSignificanceEnd,GCI
CTP:957,"1909",PeriodOfSignificanceEnd,GCI
CTP:959,"1909",PeriodOfSignificanceEnd,GCI
CTP:958,"1909",PeriodOfSignificanceEnd,GCI
CTP:967,"1909",PeriodOfSignificanceEnd,GCI
CTP:963,"1909",PeriodOfSignificanceEnd,GCI
CTP:965,"1909",PeriodOfSignificanceEnd,GCI
CTP:964,"1909",PeriodOfSignificanceEnd,GCI
CTP:974,"1922",PeriodOfSignificanceEnd,GCI
CTP:970,"1922",PeriodOfSignificanceEnd,GCI
CTP:972,"1922",PeriodOfSignificanceEnd,GCI
CTP:971,"1922",PeriodOfSignificanceEnd,GCI
CTP:980,"1922",PeriodOfSignificanceEnd,GCI
CTP:976,"1922",PeriodOfSignificanceEnd,GCI
CTP:978,"1922",PeriodOfSignificanceEnd,GCI
CTP:977,"1922",PeriodOfSignificanceEnd,GCI
CTP:987,"1932",PeriodOfSignificanceEnd,GCI
CTP:983,"1932",PeriodOfSignificanceEnd,GCI
CTP:985,"1932",PeriodOfSignificanceEnd,GCI
CTP:984,"1932",PeriodOfSignificanceEnd,GCI
CTP:993,"1932",PeriodOfSignificanceEnd,GCI
CTP:989,"1932",PeriodOfSignificanceEnd,GCI
CTP:991,"1932",PeriodOfSignificanceEnd,GCI
CTP:990,"1932",PeriodOfSignificanceEnd,GCI
CTP:1000,"1925",PeriodOfSignificanceEnd,GCI
CTP:996,"1925",PeriodOfSignificanceEnd,GCI
CTP:998,"1925",PeriodOfSignificanceEnd,GCI
CTP:997,"1925",PeriodOfSignificanceEnd,GCI
CTP:1006,"1925",PeriodOfSignificanceEnd,GCI
CTP:1002,"1925",PeriodOfSignificanceEnd,GCI
CTP:1004,"1925",PeriodOfSignificanceEnd,GCI
CTP:1003,"1925",PeriodOfSignificanceEnd,GCI
CTP:1013,"1926",PeriodOfSignificanceEnd,GCI
CTP:1009,"1926",PeriodOfSignificanceEnd,GCI
CTP:1011,"1926",PeriodOfSignificanceEnd,GCI
CTP:1010,"1926",PeriodOfSignificanceEnd,GCI
CTP:1019,"1926",PeriodOfSignificanceEnd,GCI
CTP:1015,"1926",PeriodOfSignificanceEnd,GCI
CTP:1017,"1926",PeriodOfSignificanceEnd,GCI
CTP:1016,"1926",PeriodOfSignificanceEnd,GCI
CTP:1026,"1909",PeriodOfSignificanceEnd,GCI
CTP:1022,"1909",PeriodOfSignificanceEnd,GCI
CTP:1024,"1909",PeriodOfSignificanceEnd,GCI
CTP:1023,"1909",PeriodOfSignificanceEnd,GCI
CTP:1032,"1909",PeriodOfSignificanceEnd,GCI
CTP:1028,"1909",PeriodOfSignificanceEnd,GCI
CTP:1030,"1909",PeriodOfSignificanceEnd,GCI
CTP:1029,"1909",PeriodOfSignificanceEnd,GCI
CTP:1375,"1939",PeriodOfSignificanceEnd,GCI
CTP:1359,"1939",PeriodOfSignificanceEnd,GCI
CTP:1360,"1949",PeriodOfSignificanceEnd,GCI
CTP:1362,"1959",PeriodOfSignificanceEnd,GCI
CTP:1361,"1969",PeriodOfSignificanceEnd,GCI
CTP:1356,"1980",PeriodOfSignificanceEnd,GCI
CTP:1354,"1980",PeriodOfSignificanceEnd,GCI
CTP:1355,"1980",PeriodOfSignificanceEnd,GCI
CTP:1372,"1945",PeriodOfSignificanceEnd,GCI
CTP:138,"1930",PeriodOfSignificanceEnd,GCI
CTP:137,"1930",PeriodOfSignificanceEnd,GCI
CTP:135,"1930",PeriodOfSignificanceEnd,GCI
CTP:134,"1930",PeriodOfSignificanceEnd,GCI
CTP:152,"1929",PeriodOfSignificanceEnd,GCI
CTP:151,"1929",PeriodOfSignificanceEnd,GCI
CTP:148,"1929",PeriodOfSignificanceEnd,GCI
CTP:144,"1924",PeriodOfSignificanceEnd,GCI
CTP:143,"1924",PeriodOfSignificanceEnd,GCI
CTP:141,"1924",PeriodOfSignificanceEnd,GCI
CTP:126,"1914",PeriodOfSignificanceEnd,GCI
CTP:131,"1930",PeriodOfSignificanceEnd,GCI
CTP:129,"1930",PeriodOfSignificanceEnd,GCI
CTP:115,"1884",PeriodOfSignificanceEnd,GCI
CTP:103,"1884",PeriodOfSignificanceEnd,GCI
CTP:112,"1884",PeriodOfSignificanceEnd,GCI
CTP:106,"1884",PeriodOfSignificanceEnd,GCI
CTP:107,"1884",PeriodOfSignificanceEnd,GCI
CTP:108,"1884",PeriodOfSignificanceEnd,GCI
CTP:110,"1884",PeriodOfSignificanceEnd,GCI
CTP:118,"1884",PeriodOfSignificanceEnd,GCI
CTP:100,"1884",PeriodOfSignificanceEnd,GCI
CTP:98,"1884",PeriodOfSignificanceEnd,GCI
CTP:121,"1884",PeriodOfSignificanceEnd,GCI
CTP:1192,"1933",PeriodOfSignificanceEnd,GCI
CTP:1192,"1894",PeriodOfSignificanceEnd,GCI
CTP:754,"1980",PeriodOfSignificanceEnd,GCI
CTP:753,"1980",PeriodOfSignificanceEnd,GCI
CTP:725,"1919",PeriodOfSignificanceEnd,GCI
CTP:722,"1949",PeriodOfSignificanceEnd,GCI
CTP:721,"1980",PeriodOfSignificanceEnd,GCI
CTP:729,"1945",PeriodOfSignificanceEnd,GCI
CTP:728,"1945",PeriodOfSignificanceEnd,GCI
CTP:607,"1980",PeriodOfSignificanceEnd,GCI
CTP:619,"1980",PeriodOfSignificanceEnd,GCI
CTP:732,"1980",PeriodOfSignificanceEnd,GCI
CTP:33,"1969",PeriodOfSignificanceEnd,GCI
CTP:546,"1960",PeriodOfSignificanceEnd,GCI
CTP:545,"1960",PeriodOfSignificanceEnd,GCI
CTP:547,"1960",PeriodOfSignificanceEnd,GCI
CTP:548,"1960",PeriodOfSignificanceEnd,GCI
CTP:550,"1960",PeriodOfSignificanceEnd,GCI
CTP:549,"1960",PeriodOfSignificanceEnd,GCI
CTP:610,"1942",PeriodOfSignificanceEnd,GCI
CTP:743,"1980",PeriodOfSignificanceEnd,GCI
CTP:744,"1980",PeriodOfSignificanceEnd,GCI
CTP:742,"1980",PeriodOfSignificanceEnd,GCI
CTP:717,"1980",PeriodOfSignificanceEnd,GCI
CTP:1169,"1980",PeriodOfSignificanceEnd,GCI
CTP:1165,"1980",PeriodOfSignificanceEnd,GCI
CTP:1167,"1980",PeriodOfSignificanceEnd,GCI
CTP:1163,"1980",PeriodOfSignificanceEnd,GCI
CTP:1164,"1980",PeriodOfSignificanceEnd,GCI
CTP:1171,"1980",PeriodOfSignificanceEnd,GCI
CTP:1162,"1980",PeriodOfSignificanceEnd,GCI
CTP:1170,"1980",PeriodOfSignificanceEnd,GCI
CTP:1160,"1980",PeriodOfSignificanceEnd,GCI
CTP:1166,"1980",PeriodOfSignificanceEnd,GCI
CTP:1159,"1980",PeriodOfSignificanceEnd,GCI
CTP:1161,"1980",PeriodOfSignificanceEnd,GCI
CTP:1168,"1980",PeriodOfSignificanceEnd,GCI
CTP:1186,"1980",PeriodOfSignificanceEnd,GCI
CTP:1182,"1980",PeriodOfSignificanceEnd,GCI
CTP:1184,"1980",PeriodOfSignificanceEnd,GCI
CTP:1180,"1980",PeriodOfSignificanceEnd,GCI
CTP:1181,"1980",PeriodOfSignificanceEnd,GCI
CTP:1188,"1980",PeriodOfSignificanceEnd,GCI
CTP:1179,"1980",PeriodOfSignificanceEnd,GCI
CTP:1187,"1980",PeriodOfSignificanceEnd,GCI
CTP:1177,"1980",PeriodOfSignificanceEnd,GCI
CTP:1183,"1980",PeriodOfSignificanceEnd,GCI
CTP:1176,"1980",PeriodOfSignificanceEnd,GCI
CTP:1178,"1980",PeriodOfSignificanceEnd,GCI
CTP:1185,"1980",PeriodOfSignificanceEnd,GCI
CTP:1220,"1933",PeriodOfSignificanceEnd,GCI
CTP:1223,"1933",PeriodOfSignificanceEnd,GCI
CTP:1221,"1933",PeriodOfSignificanceEnd,GCI
CTP:1222,"1933",PeriodOfSignificanceEnd,GCI
CTP:1216,"1933",PeriodOfSignificanceEnd,GCI
CTP:1218,"1933",PeriodOfSignificanceEnd,GCI
CTP:1217,"1933",PeriodOfSignificanceEnd,GCI
CTP:1219,"1933",PeriodOfSignificanceEnd,GCI
CTP:1151,"1980",PeriodOfSignificanceEnd,GCI
CTP:1156,"1980",PeriodOfSignificanceEnd,GCI
CTP:271,"1910",PeriodOfSignificanceEnd,GCI
CTP:270,"1910",PeriodOfSignificanceEnd,GCI
CTP:267,"1929",PeriodOfSignificanceEnd,GCI
CTP:266,"1929",PeriodOfSignificanceEnd,GCI
CTP:265,"1929",PeriodOfSignificanceEnd,GCI
CTP:323,"1905",PeriodOfSignificanceEnd,GCI
CTP:321,"1905",PeriodOfSignificanceEnd,GCI
CTP:302,"1905",PeriodOfSignificanceEnd,GCI
CTP:333,"1905",PeriodOfSignificanceEnd,GCI
CTP:292,"1905",PeriodOfSignificanceEnd,GCI
CTP:330,"1905",PeriodOfSignificanceEnd,GCI
CTP:318,"1927",PeriodOfSignificanceEnd,GCI
CTP:317,"1927",PeriodOfSignificanceEnd,GCI
CTP:315,"1927",PeriodOfSignificanceEnd,GCI
CTP:314,"1927",PeriodOfSignificanceEnd,GCI
CTP:312,"1927",PeriodOfSignificanceEnd,GCI
CTP:311,"1927",PeriodOfSignificanceEnd,GCI
CTP:305,"1905",PeriodOfSignificanceEnd,GCI
CTP:340,"1905",PeriodOfSignificanceEnd,GCI
CTP:336,"1905",PeriodOfSignificanceEnd,GCI
CTP:502,"1980",PeriodOfSignificanceEnd,GCI
CTP:503,"1980",PeriodOfSignificanceEnd,GCI
CTP:504,"1980",PeriodOfSignificanceEnd,GCI
CTP:505,"1980",PeriodOfSignificanceEnd,GCI
CTP:357,"1942",PeriodOfSignificanceEnd,GCI
CTP:355,"1942",PeriodOfSignificanceEnd,GCI
CTP:356,"1942",PeriodOfSignificanceEnd,GCI
CTP:461,"1942",PeriodOfSignificanceEnd,GCI
CTP:460,"1942",PeriodOfSignificanceEnd,GCI
CTP:456,"1942",PeriodOfSignificanceEnd,GCI
CTP:457,"1942",PeriodOfSignificanceEnd,GCI
CTP:1117,"1980",PeriodOfSignificanceEnd,GCI
CTP:1116,"1980",PeriodOfSignificanceEnd,GCI
CTP:1112,"1980",PeriodOfSignificanceEnd,GCI
CTP:1111,"1980",PeriodOfSignificanceEnd,GCI
CTP:1113,"1980",PeriodOfSignificanceEnd,GCI
CTP:1123,"1980",PeriodOfSignificanceEnd,GCI
CTP:458,"1942",PeriodOfSignificanceEnd,GCI
CTP:459,"1942",PeriodOfSignificanceEnd,GCI
CTP:411,"1942",PeriodOfSignificanceEnd,GCI
CTP:349,"1942",PeriodOfSignificanceEnd,GCI
CTP:346,"1942",PeriodOfSignificanceEnd,GCI
CTP:345,"1942",PeriodOfSignificanceEnd,GCI
CTP:348,"1942",PeriodOfSignificanceEnd,GCI
CTP:343,"1948",PeriodOfSignificanceEnd,GCI
CTP:362,"1942",PeriodOfSignificanceEnd,GCI
CTP:361,"1942",PeriodOfSignificanceEnd,GCI
CTP:359,"1942",PeriodOfSignificanceEnd,GCI
CTP:366,"1942",PeriodOfSignificanceEnd,GCI
CTP:353,"1952",PeriodOfSignificanceEnd,GCI
CTP:351,"1952",PeriodOfSignificanceEnd,GCI
CTP:352,"1952",PeriodOfSignificanceEnd,GCI
CTP:589,"1980",PeriodOfSignificanceEnd,GCI
CTP:588,"1980",PeriodOfSignificanceEnd,GCI
CTP:556,"1980",PeriodOfSignificanceEnd,GCI
CTP:559,"1980",PeriodOfSignificanceEnd,GCI
CTP:558,"1980",PeriodOfSignificanceEnd,GCI
CTP:602,"1970",PeriodOfSignificanceEnd,GCI
CTP:621,"1980",PeriodOfSignificanceEnd,GCI
CTP:642,"1980",PeriodOfSignificanceEnd,GCI
CTP:528,"1980",PeriodOfSignificanceEnd,GCI
CTP:527,"1980",PeriodOfSignificanceEnd,GCI
CTP:529,"1980",PeriodOfSignificanceEnd,GCI
CTP:630,"1980",PeriodOfSignificanceEnd,GCI
CTP:624,"1980",PeriodOfSignificanceEnd,GCI
CTP:627,"1980",PeriodOfSignificanceEnd,GCI
CTP:626,"1980",PeriodOfSignificanceEnd,GCI
CTP:625,"1980",PeriodOfSignificanceEnd,GCI
CTP:50,"1945",PeriodOfSignificanceEnd,GCI
CTP:49,"1945",PeriodOfSignificanceEnd,GCI
CTP:12,"1980",PeriodOfSignificanceEnd,GCI
CTP:13,"1980",PeriodOfSignificanceEnd,GCI
CTP:15,"1980",PeriodOfSignificanceEnd,GCI
CTP:16,"1980",PeriodOfSignificanceEnd,GCI
CTP:17,"1980",PeriodOfSignificanceEnd,GCI
CTP:22,"1980",PeriodOfSignificanceEnd,GCI
CTP:23,"1980",PeriodOfSignificanceEnd,GCI
CTP:308,"1900",PeriodOfSignificanceEnd,GCI
CTP:1451,"1933",PeriodOfSignificanceEnd,GCI
CTP:299,"1950",PeriodOfSignificanceEnd,GCI
CTP:298,"1950",PeriodOfSignificanceEnd,GCI
CTP:297,"1950",PeriodOfSignificanceEnd,GCI
CTP:289,"1930",PeriodOfSignificanceEnd,GCI
CTP:1449,"1933",PeriodOfSignificanceEnd,GCI
CTP:294,"1930",PeriodOfSignificanceEnd,GCI
CTP:1450,"1933",PeriodOfSignificanceEnd,GCI
CTP:523,"1975",PeriodOfSignificanceEnd,GCI
CTP:520,"1975",PeriodOfSignificanceEnd,GCI
CTP:517,"1975",PeriodOfSignificanceEnd,GCI
CTP:514,"1975",PeriodOfSignificanceEnd,GCI
CTP:512,"1975",PeriodOfSignificanceEnd,GCI
CTP:510,"1975",PeriodOfSignificanceEnd,GCI
CTP:509,"1975",PeriodOfSignificanceEnd,GCI
CTP:513,"1975",PeriodOfSignificanceEnd,GCI
CTP:689,"1980",PeriodOfSignificanceEnd,GCI
